Model                                         | Scenario |        Extra |    N |   Accuracy
openai-gpt-5.2_think (lose)                   |        9 |   Event Load |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |        9 |      Min ECT |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |        9 |     ECT Load |   10 |      90.0%
openai-gpt-5.2_think (lose)                   |       10 |   Min Events |   10 |      70.0%
openai-gpt-5.2_think (lose)                   |       10 |   Event Load |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       10 |      Min ECT |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       10 |     ECT Load |   10 |      40.0%
openai-gpt-5.2_think (lose)                   |       11 |   Min Events |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       11 |   Event Load |   10 |      60.0%
openai-gpt-5.2_think (lose)                   |       11 |      Min ECT |   10 |      60.0%
openai-gpt-5.2_think (lose)                   |       11 |     ECT Load |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       12 |   Min Events |   10 |      60.0%
openai-gpt-5.2_think (lose)                   |       12 |   Event Load |   10 |       0.0%
openai-gpt-5.2_think (lose)                   |       12 |      Min ECT |   10 |      30.0%
openai-gpt-5.2_think (lose)                   |       12 |     ECT Load |   10 |      60.0%
openai-gpt-5.2_think (lose)                   |       13 |   Min Events |   10 |      40.0%
openai-gpt-5.2_think (lose)                   |       13 |   Event Load |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       13 |      Min ECT |   10 |      30.0%
openai-gpt-5.2_think (lose)                   |       13 |     ECT Load |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       14 |   Min Events |   10 |      90.0%
openai-gpt-5.2_think (lose)                   |       14 |   Event Load |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       14 |      Min ECT |   10 |      40.0%
openai-gpt-5.2_think (lose)                   |       14 |     ECT Load |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       15 |   Min Events |   10 |      60.0%
openai-gpt-5.2_think (lose)                   |       15 |   Event Load |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       15 |      Min ECT |   10 |      40.0%
openai-gpt-5.2_think (lose)                   |       15 |     ECT Load |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       16 |   Min Events |   10 |      70.0%
openai-gpt-5.2_think (lose)                   |       16 |   Event Load |   10 |      30.0%
openai-gpt-5.2_think (lose)                   |       16 |      Min ECT |   10 |      40.0%
openai-gpt-5.2_think (lose)                   |       16 |     ECT Load |   10 |      40.0%
openai-gpt-5.2_think (lose)                   |       17 |   Min Events |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       17 |   Event Load |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       17 |      Min ECT |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       17 |     ECT Load |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       18 |   Min Events |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       18 |   Event Load |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       18 |      Min ECT |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       18 |     ECT Load |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       19 |   Min Events |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       19 |   Event Load |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       19 |      Min ECT |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       19 |     ECT Load |    9 |     100.0%
openai-gpt-5.2_think (lose)                   |       20 |   Min Events |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       20 |   Event Load |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       20 |      Min ECT |   10 |      90.0%
openai-gpt-5.2_think (lose)                   |       20 |     ECT Load |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       21 |   Min Events |   10 |      90.0%
openai-gpt-5.2_think (lose)                   |       21 |   Event Load |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       21 |      Min ECT |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       21 |     ECT Load |   10 |      70.0%
openai-gpt-5.2_think (lose)                   |       22 |   Min Events |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       22 |   Event Load |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       22 |      Min ECT |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       22 |     ECT Load |   10 |      90.0%
openai-gpt-5.2_think (lose)                   |       23 |   Min Events |   10 |       0.0%
openai-gpt-5.2_think (lose)                   |       23 |   Event Load |   10 |       0.0%
openai-gpt-5.2_think (lose)                   |       23 |      Min ECT |   10 |       0.0%
openai-gpt-5.2_think (lose)                   |       23 |     ECT Load |   10 |       0.0%
openai-gpt-5.2_think (lose)                   |       24 |   Min Events |   10 |      40.0%
openai-gpt-5.2_think (lose)                   |       24 |   Event Load |   10 |      70.0%
openai-gpt-5.2_think (lose)                   |       24 |      Min ECT |   10 |      60.0%
openai-gpt-5.2_think (lose)                   |       24 |     ECT Load |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       27 |   Min Events |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       27 |   Event Load |   10 |      10.0%
openai-gpt-5.2_think (lose)                   |       27 |      Min ECT |   10 |      30.0%
openai-gpt-5.2_think (lose)                   |       27 |     ECT Load |   10 |      10.0%
openai-gpt-5.2_think (lose)                   |       28 |   Min Events |   10 |      60.0%
openai-gpt-5.2_think (lose)                   |       28 |   Event Load |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       28 |      Min ECT |   10 |      30.0%
openai-gpt-5.2_think (lose)                   |       28 |     ECT Load |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       29 |   Min Events |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       29 |   Event Load |   10 |      50.0%
openai-gpt-5.2_think (lose)                   |       29 |      Min ECT |   10 |      40.0%
openai-gpt-5.2_think (lose)                   |       29 |     ECT Load |   10 |       0.0%
openai-gpt-5.2_think (lose)                   |       30 |   Min Events |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       30 |   Event Load |   10 |      90.0%
openai-gpt-5.2_think (lose)                   |       30 |      Min ECT |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       30 |     ECT Load |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       31 |   Min Events |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       31 |   Event Load |   10 |      90.0%
openai-gpt-5.2_think (lose)                   |       31 |      Min ECT |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       31 |     ECT Load |   10 |      70.0%
openai-gpt-5.2_think (lose)                   |       32 |   Min Events |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       32 |   Event Load |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       32 |      Min ECT |   10 |      90.0%
openai-gpt-5.2_think (lose)                   |       32 |     ECT Load |   10 |      90.0%
openai-gpt-5.2_think (lose)                   |       37 |   Min Events |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       37 |   Event Load |   10 |      80.0%
openai-gpt-5.2_think (lose)                   |       37 |      Min ECT |   10 |      90.0%
openai-gpt-5.2_think (lose)                   |       37 |     ECT Load |   10 |      90.0%
openai-gpt-5.2_think (lose)                   |       39 |   Min Events |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       39 |   Event Load |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       39 |      Min ECT |   10 |     100.0%
openai-gpt-5.2_think (lose)                   |       39 |     ECT Load |   10 |      80.0%

qwen3-235b-a22b-2507                          |        7 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507                          |        7 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507                          |        7 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507                          |        7 |     ECT Load |   10 |      90.0%
qwen3-235b-a22b-2507                          |        8 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507                          |        8 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507                          |        8 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507                          |        8 |     ECT Load |   10 |      50.0%
qwen3-235b-a22b-2507                          |        9 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507                          |        9 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507                          |        9 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507                          |        9 |     ECT Load |   10 |      90.0%
qwen3-235b-a22b-2507                          |       10 |   Min Events |   10 |      90.0%
qwen3-235b-a22b-2507                          |       10 |   Event Load |   10 |      90.0%
qwen3-235b-a22b-2507                          |       10 |      Min ECT |   10 |      70.0%
qwen3-235b-a22b-2507                          |       10 |     ECT Load |   10 |      70.0%
qwen3-235b-a22b-2507                          |       11 |   Min Events |   10 |      90.0%
qwen3-235b-a22b-2507                          |       11 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507                          |       11 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507                          |       11 |     ECT Load |   10 |      90.0%
qwen3-235b-a22b-2507                          |       12 |   Min Events |   10 |      50.0%
qwen3-235b-a22b-2507                          |       12 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       12 |      Min ECT |   10 |      30.0%
qwen3-235b-a22b-2507                          |       12 |     ECT Load |   10 |      10.0%
qwen3-235b-a22b-2507                          |       13 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507                          |       13 |   Event Load |   10 |      10.0%
qwen3-235b-a22b-2507                          |       13 |      Min ECT |   10 |      10.0%
qwen3-235b-a22b-2507                          |       13 |     ECT Load |   10 |      10.0%
qwen3-235b-a22b-2507                          |       14 |   Min Events |   10 |      30.0%
qwen3-235b-a22b-2507                          |       14 |   Event Load |   10 |      20.0%
qwen3-235b-a22b-2507                          |       14 |      Min ECT |   10 |      20.0%
qwen3-235b-a22b-2507                          |       14 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       15 |   Min Events |   10 |      20.0%
qwen3-235b-a22b-2507                          |       15 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       15 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507                          |       15 |     ECT Load |   10 |      10.0%
qwen3-235b-a22b-2507                          |       16 |   Min Events |   10 |      20.0%
qwen3-235b-a22b-2507                          |       16 |   Event Load |   10 |      20.0%
qwen3-235b-a22b-2507                          |       16 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507                          |       16 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       17 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507                          |       17 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507                          |       17 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507                          |       17 |     ECT Load |   10 |     100.0%
qwen3-235b-a22b-2507                          |       18 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507                          |       18 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507                          |       18 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507                          |       18 |     ECT Load |   10 |     100.0%
qwen3-235b-a22b-2507                          |       19 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507                          |       19 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507                          |       19 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507                          |       19 |     ECT Load |   10 |     100.0%
qwen3-235b-a22b-2507                          |       20 |   Min Events |   10 |      30.0%
qwen3-235b-a22b-2507                          |       20 |   Event Load |   10 |      30.0%
qwen3-235b-a22b-2507                          |       20 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507                          |       20 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       21 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507                          |       21 |   Event Load |   10 |      10.0%
qwen3-235b-a22b-2507                          |       21 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507                          |       21 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       22 |   Min Events |   10 |      60.0%
qwen3-235b-a22b-2507                          |       22 |   Event Load |   10 |      30.0%
qwen3-235b-a22b-2507                          |       22 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507                          |       22 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       23 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507                          |       23 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       23 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507                          |       23 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       24 |   Min Events |   10 |      10.0%
qwen3-235b-a22b-2507                          |       24 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       24 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507                          |       24 |     ECT Load |   10 |      10.0%
qwen3-235b-a22b-2507                          |       27 |   Min Events |   10 |      40.0%
qwen3-235b-a22b-2507                          |       27 |   Event Load |   10 |      30.0%
qwen3-235b-a22b-2507                          |       27 |      Min ECT |   10 |      40.0%
qwen3-235b-a22b-2507                          |       27 |     ECT Load |   10 |      10.0%
qwen3-235b-a22b-2507                          |       28 |   Min Events |   10 |      60.0%
qwen3-235b-a22b-2507                          |       28 |   Event Load |   10 |      10.0%
qwen3-235b-a22b-2507                          |       28 |      Min ECT |   10 |      10.0%
qwen3-235b-a22b-2507                          |       28 |     ECT Load |   10 |      50.0%
qwen3-235b-a22b-2507                          |       29 |   Min Events |   10 |      30.0%
qwen3-235b-a22b-2507                          |       29 |   Event Load |   10 |      40.0%
qwen3-235b-a22b-2507                          |       29 |      Min ECT |   10 |      40.0%
qwen3-235b-a22b-2507                          |       29 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       30 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507                          |       30 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       30 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507                          |       30 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       31 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507                          |       31 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       31 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507                          |       31 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       32 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507                          |       32 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       32 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507                          |       32 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507                          |       37 |   Min Events |   10 |      50.0%
qwen3-235b-a22b-2507                          |       37 |   Event Load |   10 |      50.0%
qwen3-235b-a22b-2507                          |       37 |      Min ECT |   10 |      50.0%
qwen3-235b-a22b-2507                          |       37 |     ECT Load |   10 |      20.0%
qwen3-235b-a22b-2507                          |       39 |   Min Events |   10 |      40.0%
qwen3-235b-a22b-2507                          |       39 |   Event Load |   10 |      30.0%
qwen3-235b-a22b-2507                          |       39 |      Min ECT |   10 |      30.0%
qwen3-235b-a22b-2507                          |       39 |     ECT Load |   10 |       0.0%

qwen3-235b-a22b-2507 (with COT)               |        7 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |        7 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |        7 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |        7 |     ECT Load |   10 |      70.0%
qwen3-235b-a22b-2507 (with COT)               |        8 |   Min Events |   10 |      80.0%
qwen3-235b-a22b-2507 (with COT)               |        8 |   Event Load |   10 |      90.0%
qwen3-235b-a22b-2507 (with COT)               |        8 |      Min ECT |   10 |      90.0%
qwen3-235b-a22b-2507 (with COT)               |        8 |     ECT Load |   10 |      30.0%
qwen3-235b-a22b-2507 (with COT)               |        9 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |        9 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |        9 |      Min ECT |   10 |      80.0%
qwen3-235b-a22b-2507 (with COT)               |        9 |     ECT Load |   10 |      90.0%
qwen3-235b-a22b-2507 (with COT)               |       10 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       10 |   Event Load |   10 |      90.0%
qwen3-235b-a22b-2507 (with COT)               |       10 |      Min ECT |   10 |      70.0%
qwen3-235b-a22b-2507 (with COT)               |       10 |     ECT Load |   10 |      40.0%
qwen3-235b-a22b-2507 (with COT)               |       11 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       11 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       11 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       11 |     ECT Load |   10 |      90.0%
qwen3-235b-a22b-2507 (with COT)               |       12 |   Min Events |   10 |      10.0%
qwen3-235b-a22b-2507 (with COT)               |       12 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       12 |      Min ECT |   10 |      30.0%
qwen3-235b-a22b-2507 (with COT)               |       12 |     ECT Load |   10 |      40.0%
qwen3-235b-a22b-2507 (with COT)               |       13 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       13 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       13 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       13 |     ECT Load |   10 |      10.0%
qwen3-235b-a22b-2507 (with COT)               |       14 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       14 |   Event Load |   10 |      10.0%
qwen3-235b-a22b-2507 (with COT)               |       14 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       14 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       15 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       15 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       15 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       15 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       16 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       16 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       16 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       16 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       17 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       17 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       17 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       17 |     ECT Load |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       18 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       18 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       18 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       18 |     ECT Load |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       19 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       19 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       19 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       19 |     ECT Load |   10 |     100.0%
qwen3-235b-a22b-2507 (with COT)               |       20 |   Min Events |   10 |      10.0%
qwen3-235b-a22b-2507 (with COT)               |       20 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       20 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       20 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       21 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       21 |   Event Load |   10 |      10.0%
qwen3-235b-a22b-2507 (with COT)               |       21 |      Min ECT |   10 |      10.0%
qwen3-235b-a22b-2507 (with COT)               |       21 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       22 |   Min Events |   10 |      20.0%
qwen3-235b-a22b-2507 (with COT)               |       22 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       22 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       22 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       23 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       23 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       23 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       23 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       24 |   Min Events |   10 |      10.0%
qwen3-235b-a22b-2507 (with COT)               |       24 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       24 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       24 |     ECT Load |   10 |      10.0%
qwen3-235b-a22b-2507 (with COT)               |       27 |   Min Events |   10 |      30.0%
qwen3-235b-a22b-2507 (with COT)               |       27 |   Event Load |   10 |      30.0%
qwen3-235b-a22b-2507 (with COT)               |       27 |      Min ECT |   10 |      20.0%
qwen3-235b-a22b-2507 (with COT)               |       27 |     ECT Load |   10 |      10.0%
qwen3-235b-a22b-2507 (with COT)               |       28 |   Min Events |   10 |      60.0%
qwen3-235b-a22b-2507 (with COT)               |       28 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       28 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       28 |     ECT Load |   10 |      20.0%
qwen3-235b-a22b-2507 (with COT)               |       29 |   Min Events |   10 |      50.0%
qwen3-235b-a22b-2507 (with COT)               |       29 |   Event Load |   10 |      30.0%
qwen3-235b-a22b-2507 (with COT)               |       29 |      Min ECT |   10 |      30.0%
qwen3-235b-a22b-2507 (with COT)               |       29 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       30 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       30 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       30 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       30 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       31 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       31 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       31 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       31 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       32 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       32 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       32 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       32 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507 (with COT)               |       37 |   Min Events |   10 |      60.0%
qwen3-235b-a22b-2507 (with COT)               |       37 |   Event Load |   10 |      50.0%
qwen3-235b-a22b-2507 (with COT)               |       37 |      Min ECT |   10 |      80.0%
qwen3-235b-a22b-2507 (with COT)               |       37 |     ECT Load |   10 |      20.0%
qwen3-235b-a22b-2507 (with COT)               |       39 |   Min Events |   10 |      40.0%
qwen3-235b-a22b-2507 (with COT)               |       39 |   Event Load |   10 |      40.0%
qwen3-235b-a22b-2507 (with COT)               |       39 |      Min ECT |   10 |      70.0%
qwen3-235b-a22b-2507 (with COT)               |       39 |     ECT Load |   10 |       0.0%

qwen3-235b-a22b-2507_think                    |        7 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |        7 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |        7 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |        7 |     ECT Load |   10 |      80.0%
qwen3-235b-a22b-2507_think                    |        8 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |        8 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |        8 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |        8 |     ECT Load |   10 |      50.0%
qwen3-235b-a22b-2507_think                    |        9 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |        9 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |        9 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |        9 |     ECT Load |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       10 |   Min Events |   10 |      90.0%
qwen3-235b-a22b-2507_think                    |       10 |   Event Load |   10 |      70.0%
qwen3-235b-a22b-2507_think                    |       10 |      Min ECT |   10 |      70.0%
qwen3-235b-a22b-2507_think                    |       10 |     ECT Load |   10 |      80.0%
qwen3-235b-a22b-2507_think                    |       11 |   Min Events |   10 |      90.0%
qwen3-235b-a22b-2507_think                    |       11 |   Event Load |   10 |      90.0%
qwen3-235b-a22b-2507_think                    |       11 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       11 |     ECT Load |   10 |      70.0%
qwen3-235b-a22b-2507_think                    |       12 |   Min Events |   10 |      50.0%
qwen3-235b-a22b-2507_think                    |       12 |   Event Load |   10 |      40.0%
qwen3-235b-a22b-2507_think                    |       12 |      Min ECT |   10 |      40.0%
qwen3-235b-a22b-2507_think                    |       12 |     ECT Load |   10 |      30.0%
qwen3-235b-a22b-2507_think                    |       13 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       13 |   Event Load |   10 |      10.0%
qwen3-235b-a22b-2507_think                    |       13 |      Min ECT |   10 |      10.0%
qwen3-235b-a22b-2507_think                    |       13 |     ECT Load |   10 |      40.0%
qwen3-235b-a22b-2507_think                    |       14 |   Min Events |   10 |      20.0%
qwen3-235b-a22b-2507_think                    |       14 |   Event Load |   10 |      10.0%
qwen3-235b-a22b-2507_think                    |       14 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       14 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       15 |   Min Events |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       15 |   Event Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       15 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       15 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       16 |   Min Events |   10 |      20.0%
qwen3-235b-a22b-2507_think                    |       16 |   Event Load |   10 |      10.0%
qwen3-235b-a22b-2507_think                    |       16 |      Min ECT |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       16 |     ECT Load |   10 |       0.0%
qwen3-235b-a22b-2507_think                    |       17 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       17 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       17 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       17 |     ECT Load |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       18 |   Min Events |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       18 |   Event Load |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       18 |      Min ECT |   10 |     100.0%
qwen3-235b-a22b-2507_think                    |       18 |     ECT Load |   10 |     100.0%
