Model                                         | Scenario |        Extra |    N |   Accuracy
deepseek-chat-v3.1 (with COT)                 |       28 |   Event Load |   10 |      40.0%
deepseek-chat-v3.1 (with COT)                 |       28 |      Min ECT |   10 |      60.0%
deepseek-chat-v3.1 (with COT)                 |       28 |     ECT Load |   10 |      30.0%
deepseek-chat-v3.1 (with COT)                 |       29 |   Min Events |   10 |      30.0%
deepseek-chat-v3.1 (with COT)                 |       29 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1 (with COT)                 |       29 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (with COT)                 |       29 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1 (with COT)                 |       30 |   Min Events |   10 |      60.0%
deepseek-chat-v3.1 (with COT)                 |       30 |   Event Load |   10 |      80.0%
deepseek-chat-v3.1 (with COT)                 |       30 |      Min ECT |   10 |      30.0%
deepseek-chat-v3.1 (with COT)                 |       30 |     ECT Load |   10 |      40.0%
deepseek-chat-v3.1 (with COT)                 |       31 |   Min Events |   10 |      70.0%
deepseek-chat-v3.1 (with COT)                 |       31 |   Event Load |   10 |      40.0%
deepseek-chat-v3.1 (with COT)                 |       31 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1 (with COT)                 |       31 |     ECT Load |   10 |      50.0%
deepseek-chat-v3.1 (with COT)                 |       32 |   Min Events |   10 |      30.0%
deepseek-chat-v3.1 (with COT)                 |       32 |   Event Load |   10 |      50.0%
deepseek-chat-v3.1 (with COT)                 |       32 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1 (with COT)                 |       32 |     ECT Load |   10 |      30.0%
deepseek-chat-v3.1 (with COT)                 |       37 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1 (with COT)                 |       37 |   Event Load |   10 |      60.0%
deepseek-chat-v3.1 (with COT)                 |       37 |      Min ECT |   10 |      50.0%
deepseek-chat-v3.1 (with COT)                 |       37 |     ECT Load |    9 |      55.6%
deepseek-chat-v3.1 (with COT)                 |       39 |   Min Events |   10 |      60.0%
deepseek-chat-v3.1 (with COT)                 |       39 |   Event Load |   10 |      20.0%
deepseek-chat-v3.1 (with COT)                 |       39 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1 (with COT)                 |       39 |     ECT Load |   10 |      40.0%

deepseek-chat-v3.1 (with COT) (lose)          |        7 |   Min Events |   10 |      90.0%
deepseek-chat-v3.1 (with COT) (lose)          |        7 |   Event Load |   10 |      80.0%
deepseek-chat-v3.1 (with COT) (lose)          |        7 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |        7 |     ECT Load |    9 |      55.6%
deepseek-chat-v3.1 (with COT) (lose)          |        8 |   Min Events |   10 |      50.0%
deepseek-chat-v3.1 (with COT) (lose)          |        8 |   Event Load |   10 |      50.0%
deepseek-chat-v3.1 (with COT) (lose)          |        8 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1 (with COT) (lose)          |        8 |     ECT Load |    9 |      88.9%
deepseek-chat-v3.1 (with COT) (lose)          |        9 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |        9 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |        9 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |        9 |     ECT Load |   10 |      40.0%
deepseek-chat-v3.1 (with COT) (lose)          |       10 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1 (with COT) (lose)          |       10 |   Event Load |   10 |      70.0%
deepseek-chat-v3.1 (with COT) (lose)          |       10 |      Min ECT |   10 |      90.0%
deepseek-chat-v3.1 (with COT) (lose)          |       10 |     ECT Load |   10 |      80.0%
deepseek-chat-v3.1 (with COT) (lose)          |       11 |   Min Events |   10 |      20.0%
deepseek-chat-v3.1 (with COT) (lose)          |       11 |   Event Load |   10 |      70.0%
deepseek-chat-v3.1 (with COT) (lose)          |       11 |      Min ECT |   10 |      60.0%
deepseek-chat-v3.1 (with COT) (lose)          |       11 |     ECT Load |   10 |      80.0%
deepseek-chat-v3.1 (with COT) (lose)          |       12 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       12 |   Event Load |   10 |      20.0%
deepseek-chat-v3.1 (with COT) (lose)          |       12 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       12 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       13 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       13 |   Event Load |   10 |      30.0%
deepseek-chat-v3.1 (with COT) (lose)          |       13 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       13 |     ECT Load |   10 |      40.0%
deepseek-chat-v3.1 (with COT) (lose)          |       14 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       14 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       14 |      Min ECT |   10 |      30.0%
deepseek-chat-v3.1 (with COT) (lose)          |       14 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       15 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       15 |   Event Load |   10 |      30.0%
deepseek-chat-v3.1 (with COT) (lose)          |       15 |      Min ECT |   10 |      60.0%
deepseek-chat-v3.1 (with COT) (lose)          |       15 |     ECT Load |   10 |      70.0%
deepseek-chat-v3.1 (with COT) (lose)          |       16 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       16 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       16 |      Min ECT |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       16 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       17 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |       17 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |       17 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |       17 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |       18 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |       18 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |       18 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |       18 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |       19 |   Min Events |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |       19 |   Event Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |       19 |      Min ECT |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |       19 |     ECT Load |   10 |     100.0%
deepseek-chat-v3.1 (with COT) (lose)          |       20 |   Min Events |   10 |      50.0%
deepseek-chat-v3.1 (with COT) (lose)          |       20 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       20 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       20 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       21 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       21 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       21 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1 (with COT) (lose)          |       21 |     ECT Load |    9 |      44.4%
deepseek-chat-v3.1 (with COT) (lose)          |       22 |   Min Events |   10 |      60.0%
deepseek-chat-v3.1 (with COT) (lose)          |       22 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       22 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       22 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       23 |   Min Events |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       23 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       23 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       23 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       24 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       24 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       24 |      Min ECT |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       24 |     ECT Load |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       27 |   Min Events |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       27 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       27 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1 (with COT) (lose)          |       27 |     ECT Load |   10 |      20.0%
deepseek-chat-v3.1 (with COT) (lose)          |       28 |   Min Events |   10 |      30.0%
deepseek-chat-v3.1 (with COT) (lose)          |       28 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       28 |      Min ECT |   10 |      20.0%
deepseek-chat-v3.1 (with COT) (lose)          |       28 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       29 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1 (with COT) (lose)          |       29 |   Event Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       29 |      Min ECT |    9 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       29 |     ECT Load |   10 |       0.0%
deepseek-chat-v3.1 (with COT) (lose)          |       30 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1 (with COT) (lose)          |       30 |   Event Load |   10 |      80.0%
deepseek-chat-v3.1 (with COT) (lose)          |       30 |      Min ECT |   10 |      50.0%
deepseek-chat-v3.1 (with COT) (lose)          |       30 |     ECT Load |   10 |      60.0%
deepseek-chat-v3.1 (with COT) (lose)          |       31 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1 (with COT) (lose)          |       31 |   Event Load |   10 |      60.0%
deepseek-chat-v3.1 (with COT) (lose)          |       31 |      Min ECT |   10 |      30.0%
deepseek-chat-v3.1 (with COT) (lose)          |       31 |     ECT Load |   10 |      90.0%
deepseek-chat-v3.1 (with COT) (lose)          |       32 |   Min Events |   10 |      20.0%
deepseek-chat-v3.1 (with COT) (lose)          |       32 |   Event Load |   10 |      70.0%
deepseek-chat-v3.1 (with COT) (lose)          |       32 |      Min ECT |   10 |      60.0%
deepseek-chat-v3.1 (with COT) (lose)          |       32 |     ECT Load |   10 |      70.0%
deepseek-chat-v3.1 (with COT) (lose)          |       37 |   Min Events |   10 |      20.0%
deepseek-chat-v3.1 (with COT) (lose)          |       37 |   Event Load |   10 |      50.0%
deepseek-chat-v3.1 (with COT) (lose)          |       37 |      Min ECT |    9 |      55.6%
deepseek-chat-v3.1 (with COT) (lose)          |       37 |     ECT Load |    7 |      42.9%
deepseek-chat-v3.1 (with COT) (lose)          |       39 |   Min Events |   10 |      40.0%
deepseek-chat-v3.1 (with COT) (lose)          |       39 |   Event Load |   10 |      10.0%
deepseek-chat-v3.1 (with COT) (lose)          |       39 |      Min ECT |   10 |      30.0%
deepseek-chat-v3.1 (with COT) (lose)          |       39 |     ECT Load |   10 |      10.0%

deepseek-v3.2                                 |        7 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |        7 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |        7 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |        7 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |        8 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |        8 |   Event Load |   10 |      10.0%
deepseek-v3.2                                 |        8 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |        8 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |        9 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |        9 |   Event Load |   10 |      10.0%
deepseek-v3.2                                 |        9 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |        9 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       10 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       10 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       10 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       10 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       11 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       11 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       11 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       11 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       12 |   Min Events |   10 |      50.0%
deepseek-v3.2                                 |       12 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       12 |      Min ECT |   10 |      40.0%
deepseek-v3.2                                 |       12 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       13 |   Min Events |   10 |      70.0%
deepseek-v3.2                                 |       13 |   Event Load |   10 |      20.0%
deepseek-v3.2                                 |       13 |      Min ECT |   10 |      20.0%
deepseek-v3.2                                 |       13 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       14 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       14 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       14 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       14 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       15 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       15 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       15 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       15 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       16 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       16 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       16 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       16 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       17 |   Min Events |   10 |     100.0%
deepseek-v3.2                                 |       17 |   Event Load |   10 |     100.0%
deepseek-v3.2                                 |       17 |      Min ECT |   10 |     100.0%
deepseek-v3.2                                 |       17 |     ECT Load |   10 |     100.0%
deepseek-v3.2                                 |       18 |   Min Events |   10 |     100.0%
deepseek-v3.2                                 |       18 |   Event Load |   10 |     100.0%
deepseek-v3.2                                 |       18 |      Min ECT |   10 |     100.0%
deepseek-v3.2                                 |       18 |     ECT Load |   10 |      90.0%
deepseek-v3.2                                 |       19 |   Min Events |   10 |     100.0%
deepseek-v3.2                                 |       19 |   Event Load |   10 |     100.0%
deepseek-v3.2                                 |       19 |      Min ECT |   10 |     100.0%
deepseek-v3.2                                 |       19 |     ECT Load |   10 |     100.0%
deepseek-v3.2                                 |       20 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       20 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       20 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       20 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       21 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       21 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       21 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       21 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       22 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       22 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       22 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       22 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       23 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       23 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       23 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       23 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       24 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       24 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       24 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       24 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       27 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       27 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       27 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       27 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       28 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       28 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       28 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       28 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       29 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       29 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       29 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       29 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       30 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       30 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       30 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       30 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       31 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       31 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       31 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       31 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       32 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       32 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       32 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       32 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       37 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       37 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       37 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       37 |     ECT Load |   10 |       0.0%
deepseek-v3.2                                 |       39 |   Min Events |   10 |       0.0%
deepseek-v3.2                                 |       39 |   Event Load |   10 |       0.0%
deepseek-v3.2                                 |       39 |      Min ECT |   10 |       0.0%
deepseek-v3.2                                 |       39 |     ECT Load |   10 |       0.0%

deepseek-v3.2 (with COT)                      |        7 |   Min Events |   10 |      70.0%
deepseek-v3.2 (with COT)                      |        7 |   Event Load |   10 |      90.0%
deepseek-v3.2 (with COT)                      |        7 |      Min ECT |   10 |      90.0%
deepseek-v3.2 (with COT)                      |        7 |     ECT Load |    8 |      75.0%
deepseek-v3.2 (with COT)                      |        8 |   Min Events |   10 |      60.0%
deepseek-v3.2 (with COT)                      |        8 |   Event Load |   10 |      80.0%
deepseek-v3.2 (with COT)                      |        8 |      Min ECT |   10 |      90.0%
deepseek-v3.2 (with COT)                      |        8 |     ECT Load |   10 |      60.0%
deepseek-v3.2 (with COT)                      |        9 |   Min Events |   10 |      70.0%
deepseek-v3.2 (with COT)                      |        9 |   Event Load |   10 |      90.0%
deepseek-v3.2 (with COT)                      |        9 |      Min ECT |   10 |      90.0%
deepseek-v3.2 (with COT)                      |        9 |     ECT Load |   10 |      80.0%
deepseek-v3.2 (with COT)                      |       10 |   Min Events |   10 |      80.0%
deepseek-v3.2 (with COT)                      |       10 |   Event Load |   10 |      90.0%
deepseek-v3.2 (with COT)                      |       10 |      Min ECT |   10 |      90.0%
deepseek-v3.2 (with COT)                      |       10 |     ECT Load |   10 |      70.0%
deepseek-v3.2 (with COT)                      |       11 |   Min Events |   10 |      60.0%
deepseek-v3.2 (with COT)                      |       11 |   Event Load |   10 |      50.0%
deepseek-v3.2 (with COT)                      |       11 |      Min ECT |   10 |      60.0%
deepseek-v3.2 (with COT)                      |       11 |     ECT Load |   10 |      60.0%
deepseek-v3.2 (with COT)                      |       12 |   Min Events |   10 |      40.0%
deepseek-v3.2 (with COT)                      |       12 |   Event Load |   10 |      40.0%
deepseek-v3.2 (with COT)                      |       12 |      Min ECT |   10 |      20.0%
deepseek-v3.2 (with COT)                      |       12 |     ECT Load |   10 |      40.0%
deepseek-v3.2 (with COT)                      |       13 |   Min Events |   10 |      60.0%
deepseek-v3.2 (with COT)                      |       13 |   Event Load |   10 |      70.0%
deepseek-v3.2 (with COT)                      |       13 |      Min ECT |   10 |      70.0%
deepseek-v3.2 (with COT)                      |       13 |     ECT Load |   10 |      20.0%
deepseek-v3.2 (with COT)                      |       14 |   Min Events |   10 |      20.0%
deepseek-v3.2 (with COT)                      |       14 |   Event Load |   10 |      10.0%
deepseek-v3.2 (with COT)                      |       14 |      Min ECT |   10 |      10.0%
deepseek-v3.2 (with COT)                      |       14 |     ECT Load |   10 |      10.0%
deepseek-v3.2 (with COT)                      |       15 |   Min Events |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       15 |   Event Load |   10 |      40.0%
deepseek-v3.2 (with COT)                      |       15 |      Min ECT |    9 |      33.3%
deepseek-v3.2 (with COT)                      |       15 |     ECT Load |   10 |      20.0%
deepseek-v3.2 (with COT)                      |       16 |   Min Events |   10 |      10.0%
deepseek-v3.2 (with COT)                      |       16 |   Event Load |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       16 |      Min ECT |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       16 |     ECT Load |   10 |      20.0%
deepseek-v3.2 (with COT)                      |       17 |   Min Events |   10 |     100.0%
deepseek-v3.2 (with COT)                      |       17 |   Event Load |   10 |     100.0%
deepseek-v3.2 (with COT)                      |       17 |      Min ECT |   10 |     100.0%
deepseek-v3.2 (with COT)                      |       17 |     ECT Load |   10 |      90.0%
deepseek-v3.2 (with COT)                      |       18 |   Min Events |   10 |     100.0%
deepseek-v3.2 (with COT)                      |       18 |   Event Load |   10 |     100.0%
deepseek-v3.2 (with COT)                      |       18 |      Min ECT |   10 |     100.0%
deepseek-v3.2 (with COT)                      |       18 |     ECT Load |   10 |      80.0%
deepseek-v3.2 (with COT)                      |       19 |   Min Events |   10 |      90.0%
deepseek-v3.2 (with COT)                      |       19 |   Event Load |   10 |     100.0%
deepseek-v3.2 (with COT)                      |       19 |      Min ECT |   10 |     100.0%
deepseek-v3.2 (with COT)                      |       19 |     ECT Load |   10 |      90.0%
deepseek-v3.2 (with COT)                      |       20 |   Min Events |   10 |      20.0%
deepseek-v3.2 (with COT)                      |       20 |   Event Load |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       20 |      Min ECT |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       20 |     ECT Load |   10 |      20.0%
deepseek-v3.2 (with COT)                      |       21 |   Min Events |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       21 |   Event Load |   10 |      10.0%
deepseek-v3.2 (with COT)                      |       21 |      Min ECT |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       21 |     ECT Load |   10 |      10.0%
deepseek-v3.2 (with COT)                      |       22 |   Min Events |   10 |      20.0%
deepseek-v3.2 (with COT)                      |       22 |   Event Load |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       22 |      Min ECT |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       22 |     ECT Load |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       23 |   Min Events |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       23 |   Event Load |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       23 |      Min ECT |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       23 |     ECT Load |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       24 |   Min Events |   10 |      20.0%
deepseek-v3.2 (with COT)                      |       24 |   Event Load |   10 |      10.0%
deepseek-v3.2 (with COT)                      |       24 |      Min ECT |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       24 |     ECT Load |   10 |      10.0%
deepseek-v3.2 (with COT)                      |       27 |   Min Events |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       27 |   Event Load |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       27 |      Min ECT |   10 |      30.0%
deepseek-v3.2 (with COT)                      |       27 |     ECT Load |   10 |      10.0%
deepseek-v3.2 (with COT)                      |       28 |   Min Events |   10 |      40.0%
deepseek-v3.2 (with COT)                      |       28 |   Event Load |   10 |      40.0%
deepseek-v3.2 (with COT)                      |       28 |      Min ECT |   10 |      20.0%
deepseek-v3.2 (with COT)                      |       28 |     ECT Load |    9 |      66.7%
deepseek-v3.2 (with COT)                      |       29 |   Min Events |   10 |      20.0%
deepseek-v3.2 (with COT)                      |       29 |   Event Load |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       29 |      Min ECT |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       29 |     ECT Load |   10 |       0.0%
deepseek-v3.2 (with COT)                      |       30 |   Min Events |   10 |      30.0%
deepseek-v3.2 (with COT)                      |       30 |   Event Load |   10 |      90.0%
deepseek-v3.2 (with COT)                      |       30 |      Min ECT |   10 |      50.0%
deepseek-v3.2 (with COT)                      |       30 |     ECT Load |   10 |      30.0%
deepseek-v3.2 (with COT)                      |       31 |   Min Events |   10 |      50.0%
deepseek-v3.2 (with COT)                      |       31 |   Event Load |   10 |      70.0%
deepseek-v3.2 (with COT)                      |       31 |      Min ECT |   10 |      40.0%
deepseek-v3.2 (with COT)                      |       31 |     ECT Load |   10 |      50.0%
deepseek-v3.2 (with COT)                      |       32 |   Min Events |   10 |      10.0%
deepseek-v3.2 (with COT)                      |       32 |   Event Load |   10 |      30.0%
deepseek-v3.2 (with COT)                      |       32 |      Min ECT |   10 |      50.0%
deepseek-v3.2 (with COT)                      |       32 |     ECT Load |   10 |      30.0%
deepseek-v3.2 (with COT)                      |       37 |   Min Events |   10 |      80.0%
deepseek-v3.2 (with COT)                      |       37 |   Event Load |   10 |      60.0%
deepseek-v3.2 (with COT)                      |       37 |      Min ECT |   10 |      80.0%
deepseek-v3.2 (with COT)                      |       37 |     ECT Load |   10 |      90.0%
deepseek-v3.2 (with COT)                      |       39 |   Min Events |   10 |      80.0%
deepseek-v3.2 (with COT)                      |       39 |   Event Load |   10 |      80.0%
deepseek-v3.2 (with COT)                      |       39 |      Min ECT |   10 |      40.0%
deepseek-v3.2 (with COT)                      |       39 |     ECT Load |   10 |      40.0%

kimi-k2-0905                                  |        7 |   Min Events |   10 |     100.0%
kimi-k2-0905                                  |        7 |   Event Load |   10 |      80.0%
kimi-k2-0905                                  |        7 |      Min ECT |   10 |      70.0%
kimi-k2-0905                                  |        7 |     ECT Load |   10 |      20.0%
kimi-k2-0905                                  |        8 |   Min Events |   10 |      50.0%
kimi-k2-0905                                  |        8 |   Event Load |   10 |      30.0%
kimi-k2-0905                                  |        8 |      Min ECT |   10 |      30.0%
kimi-k2-0905                                  |        8 |     ECT Load |   10 |       0.0%
kimi-k2-0905                                  |        9 |   Min Events |   10 |     100.0%
kimi-k2-0905                                  |        9 |   Event Load |   10 |     100.0%
kimi-k2-0905                                  |        9 |      Min ECT |   10 |     100.0%
kimi-k2-0905                                  |        9 |     ECT Load |   10 |      40.0%
kimi-k2-0905                                  |       10 |   Min Events |   10 |      50.0%
kimi-k2-0905                                  |       10 |   Event Load |   10 |      50.0%
kimi-k2-0905                                  |       10 |      Min ECT |   10 |      50.0%
kimi-k2-0905                                  |       10 |     ECT Load |   10 |       0.0%
kimi-k2-0905                                  |       11 |   Min Events |   10 |      60.0%
kimi-k2-0905                                  |       11 |   Event Load |   10 |      50.0%
kimi-k2-0905                                  |       11 |      Min ECT |   10 |      30.0%
kimi-k2-0905                                  |       11 |     ECT Load |   10 |       0.0%
kimi-k2-0905                                  |       12 |   Min Events |   10 |      70.0%
