Model                                         | Scenario |        Extra |    N |   Accuracy
kimi-k2-thinking                              |       37 |   Event Load |    5 |      80.0%
kimi-k2-thinking                              |       37 |      Min ECT |    5 |     100.0%
kimi-k2-thinking                              |       37 |     ECT Load |    5 |      80.0%
kimi-k2-thinking                              |       38 |   Min Events |    5 |      80.0%
kimi-k2-thinking                              |       38 |   Event Load |    5 |     100.0%
kimi-k2-thinking                              |       38 |      Min ECT |    5 |     100.0%
kimi-k2-thinking                              |       38 |     ECT Load |    5 |     100.0%
kimi-k2-thinking                              |       39 |   Min Events |    5 |     100.0%
kimi-k2-thinking                              |       39 |   Event Load |    5 |     100.0%
kimi-k2-thinking                              |       39 |      Min ECT |    5 |     100.0%
kimi-k2-thinking                              |       39 |     ECT Load |    5 |     100.0%

llama-3.1-70b-instruct                        |        1 |   Min Events |   20 |      45.0%
llama-3.1-70b-instruct                        |        1 |   Event Load |   20 |      20.0%
llama-3.1-70b-instruct                        |        1 |      Min ECT |   20 |      20.0%
llama-3.1-70b-instruct                        |        1 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |        2 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |        2 |   Event Load |   20 |      20.0%
llama-3.1-70b-instruct                        |        2 |      Min ECT |   20 |      25.0%
llama-3.1-70b-instruct                        |        2 |     ECT Load |   20 |      10.0%
llama-3.1-70b-instruct                        |        3 |   Min Events |   20 |      80.0%
llama-3.1-70b-instruct                        |        3 |   Event Load |   20 |      55.0%
llama-3.1-70b-instruct                        |        3 |      Min ECT |   20 |      10.0%
llama-3.1-70b-instruct                        |        3 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |        4 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |        4 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |        4 |      Min ECT |   20 |       5.0%
llama-3.1-70b-instruct                        |        4 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |        5 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |        5 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |        5 |      Min ECT |   20 |      10.0%
llama-3.1-70b-instruct                        |        5 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |        6 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |        6 |   Event Load |   20 |      10.0%
llama-3.1-70b-instruct                        |        6 |      Min ECT |   20 |      10.0%
llama-3.1-70b-instruct                        |        6 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |        7 |   Min Events |   20 |      80.0%
llama-3.1-70b-instruct                        |        7 |   Event Load |   20 |      25.0%
llama-3.1-70b-instruct                        |        7 |      Min ECT |   20 |      35.0%
llama-3.1-70b-instruct                        |        7 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |        8 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |        8 |   Event Load |   20 |      30.0%
llama-3.1-70b-instruct                        |        8 |      Min ECT |   20 |      30.0%
llama-3.1-70b-instruct                        |        8 |     ECT Load |   20 |      15.0%
llama-3.1-70b-instruct                        |        9 |   Min Events |   20 |      55.0%
llama-3.1-70b-instruct                        |        9 |   Event Load |   20 |      35.0%
llama-3.1-70b-instruct                        |        9 |      Min ECT |   20 |      70.0%
llama-3.1-70b-instruct                        |        9 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       10 |   Min Events |   20 |      60.0%
llama-3.1-70b-instruct                        |       10 |   Event Load |   20 |      40.0%
llama-3.1-70b-instruct                        |       10 |      Min ECT |   20 |      30.0%
llama-3.1-70b-instruct                        |       10 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       11 |   Min Events |   20 |      20.0%
llama-3.1-70b-instruct                        |       11 |   Event Load |   20 |      30.0%
llama-3.1-70b-instruct                        |       11 |      Min ECT |   20 |      45.0%
llama-3.1-70b-instruct                        |       11 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       12 |   Min Events |   20 |      70.0%
llama-3.1-70b-instruct                        |       12 |   Event Load |   20 |      90.0%
llama-3.1-70b-instruct                        |       12 |      Min ECT |   20 |      70.0%
llama-3.1-70b-instruct                        |       12 |     ECT Load |   20 |     100.0%
llama-3.1-70b-instruct                        |       13 |   Min Events |   20 |      90.0%
llama-3.1-70b-instruct                        |       13 |   Event Load |   20 |      60.0%
llama-3.1-70b-instruct                        |       13 |      Min ECT |   20 |     100.0%
llama-3.1-70b-instruct                        |       13 |     ECT Load |   20 |     100.0%
llama-3.1-70b-instruct                        |       14 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       14 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       14 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       14 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       15 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       15 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       15 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       15 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       16 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       16 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       16 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       16 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       17 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       17 |   Event Load |   20 |      10.0%
llama-3.1-70b-instruct                        |       17 |      Min ECT |   20 |       5.0%
llama-3.1-70b-instruct                        |       17 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       18 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       18 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       18 |      Min ECT |   20 |      10.0%
llama-3.1-70b-instruct                        |       18 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       19 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       19 |   Event Load |   20 |      15.0%
llama-3.1-70b-instruct                        |       19 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       19 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       20 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       20 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       20 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       20 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       21 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       21 |   Event Load |   20 |      15.0%
llama-3.1-70b-instruct                        |       21 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       21 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       22 |   Min Events |   20 |      10.0%
llama-3.1-70b-instruct                        |       22 |   Event Load |   20 |      10.0%
llama-3.1-70b-instruct                        |       22 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       22 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       23 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       23 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       23 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       23 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       24 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       24 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       24 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       24 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       25 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       25 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       25 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       25 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       26 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       26 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       26 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       26 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       27 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       27 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       27 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       27 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       28 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       28 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       28 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       28 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       29 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       29 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       29 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       29 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       30 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       30 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       30 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       30 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       31 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       31 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       31 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       31 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       32 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       32 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       32 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       32 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       33 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       33 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       33 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       33 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       34 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       34 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       34 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       34 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       35 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       35 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       35 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       35 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       36 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       36 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       36 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       36 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       37 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       37 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       37 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       37 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       38 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       38 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       38 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       38 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       39 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct                        |       39 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct                        |       39 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct                        |       39 |     ECT Load |   20 |       0.0%

llama-3.1-70b-instruct (with COT)             |        1 |   Min Events |   21 |     100.0%
llama-3.1-70b-instruct (with COT)             |        1 |   Event Load |   21 |      76.2%
llama-3.1-70b-instruct (with COT)             |        1 |      Min ECT |   21 |      81.0%
llama-3.1-70b-instruct (with COT)             |        1 |     ECT Load |   21 |      52.4%
llama-3.1-70b-instruct (with COT)             |        2 |   Min Events |   21 |      66.7%
llama-3.1-70b-instruct (with COT)             |        2 |   Event Load |   21 |      42.9%
llama-3.1-70b-instruct (with COT)             |        2 |      Min ECT |   21 |      85.7%
llama-3.1-70b-instruct (with COT)             |        2 |     ECT Load |   21 |      38.1%
llama-3.1-70b-instruct (with COT)             |        3 |   Min Events |   21 |     100.0%
llama-3.1-70b-instruct (with COT)             |        3 |   Event Load |   21 |     100.0%
llama-3.1-70b-instruct (with COT)             |        3 |      Min ECT |   21 |      95.2%
llama-3.1-70b-instruct (with COT)             |        3 |     ECT Load |   21 |      71.4%
llama-3.1-70b-instruct (with COT)             |        4 |   Min Events |   21 |      23.8%
llama-3.1-70b-instruct (with COT)             |        4 |   Event Load |   21 |       4.8%
llama-3.1-70b-instruct (with COT)             |        4 |      Min ECT |   21 |      14.3%
llama-3.1-70b-instruct (with COT)             |        4 |     ECT Load |   21 |       0.0%
llama-3.1-70b-instruct (with COT)             |        5 |   Min Events |   21 |      28.6%
llama-3.1-70b-instruct (with COT)             |        5 |   Event Load |   21 |      23.8%
llama-3.1-70b-instruct (with COT)             |        5 |      Min ECT |   21 |      71.4%
llama-3.1-70b-instruct (with COT)             |        5 |     ECT Load |   21 |       4.8%
llama-3.1-70b-instruct (with COT)             |        6 |   Min Events |   21 |      23.8%
llama-3.1-70b-instruct (with COT)             |        6 |   Event Load |   21 |      28.6%
llama-3.1-70b-instruct (with COT)             |        6 |      Min ECT |   21 |      52.4%
llama-3.1-70b-instruct (with COT)             |        6 |     ECT Load |   21 |      14.3%
llama-3.1-70b-instruct (with COT)             |        7 |   Min Events |   21 |     100.0%
llama-3.1-70b-instruct (with COT)             |        7 |   Event Load |   21 |      90.5%
llama-3.1-70b-instruct (with COT)             |        7 |      Min ECT |   21 |      95.2%
llama-3.1-70b-instruct (with COT)             |        7 |     ECT Load |   21 |      95.2%
llama-3.1-70b-instruct (with COT)             |        8 |   Min Events |   21 |      81.0%
llama-3.1-70b-instruct (with COT)             |        8 |   Event Load |   21 |      57.1%
llama-3.1-70b-instruct (with COT)             |        8 |      Min ECT |   21 |      76.2%
llama-3.1-70b-instruct (with COT)             |        8 |     ECT Load |   21 |      57.1%
llama-3.1-70b-instruct (with COT)             |        9 |   Min Events |   21 |     100.0%
llama-3.1-70b-instruct (with COT)             |        9 |   Event Load |   21 |      85.7%
llama-3.1-70b-instruct (with COT)             |        9 |      Min ECT |   21 |      90.5%
llama-3.1-70b-instruct (with COT)             |        9 |     ECT Load |   21 |      38.1%
llama-3.1-70b-instruct (with COT)             |       10 |   Min Events |   21 |      81.0%
llama-3.1-70b-instruct (with COT)             |       10 |   Event Load |   21 |      57.1%
llama-3.1-70b-instruct (with COT)             |       10 |      Min ECT |   21 |      85.7%
llama-3.1-70b-instruct (with COT)             |       10 |     ECT Load |   21 |      47.6%
llama-3.1-70b-instruct (with COT)             |       11 |   Min Events |   21 |      76.2%
llama-3.1-70b-instruct (with COT)             |       11 |   Event Load |   21 |      52.4%
llama-3.1-70b-instruct (with COT)             |       11 |      Min ECT |   21 |      57.1%
llama-3.1-70b-instruct (with COT)             |       11 |     ECT Load |   21 |       4.8%
llama-3.1-70b-instruct (with COT)             |       12 |   Min Events |   21 |       4.8%
llama-3.1-70b-instruct (with COT)             |       12 |   Event Load |   21 |      33.3%
llama-3.1-70b-instruct (with COT)             |       12 |      Min ECT |   21 |       0.0%
llama-3.1-70b-instruct (with COT)             |       12 |     ECT Load |   21 |      76.2%
llama-3.1-70b-instruct (with COT)             |       13 |   Min Events |   21 |      19.0%
llama-3.1-70b-instruct (with COT)             |       13 |   Event Load |   21 |      19.0%
llama-3.1-70b-instruct (with COT)             |       13 |      Min ECT |   21 |      33.3%
llama-3.1-70b-instruct (with COT)             |       13 |     ECT Load |   21 |     100.0%
llama-3.1-70b-instruct (with COT)             |       14 |   Min Events |   21 |       0.0%
llama-3.1-70b-instruct (with COT)             |       14 |   Event Load |   21 |       0.0%
llama-3.1-70b-instruct (with COT)             |       14 |      Min ECT |   21 |       0.0%
llama-3.1-70b-instruct (with COT)             |       14 |     ECT Load |   21 |       0.0%
llama-3.1-70b-instruct (with COT)             |       15 |   Min Events |   21 |       0.0%
llama-3.1-70b-instruct (with COT)             |       15 |   Event Load |   21 |       0.0%
llama-3.1-70b-instruct (with COT)             |       15 |      Min ECT |   21 |       4.8%
llama-3.1-70b-instruct (with COT)             |       15 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       16 |   Min Events |   20 |       5.0%
llama-3.1-70b-instruct (with COT)             |       16 |   Event Load |   20 |       5.0%
llama-3.1-70b-instruct (with COT)             |       16 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       16 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       17 |   Min Events |   20 |      95.0%
llama-3.1-70b-instruct (with COT)             |       17 |   Event Load |   20 |      85.0%
llama-3.1-70b-instruct (with COT)             |       17 |      Min ECT |   20 |      90.0%
llama-3.1-70b-instruct (with COT)             |       17 |     ECT Load |   20 |      90.0%
llama-3.1-70b-instruct (with COT)             |       18 |   Min Events |   20 |     100.0%
llama-3.1-70b-instruct (with COT)             |       18 |   Event Load |   20 |      90.0%
llama-3.1-70b-instruct (with COT)             |       18 |      Min ECT |   20 |      85.0%
llama-3.1-70b-instruct (with COT)             |       18 |     ECT Load |   20 |      90.0%
llama-3.1-70b-instruct (with COT)             |       19 |   Min Events |   20 |      85.0%
llama-3.1-70b-instruct (with COT)             |       19 |   Event Load |   20 |      90.0%
llama-3.1-70b-instruct (with COT)             |       19 |      Min ECT |   20 |      95.0%
llama-3.1-70b-instruct (with COT)             |       19 |     ECT Load |   20 |      85.0%
llama-3.1-70b-instruct (with COT)             |       20 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       20 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       20 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       20 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       21 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       21 |   Event Load |   20 |       5.0%
llama-3.1-70b-instruct (with COT)             |       21 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       21 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       22 |   Min Events |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       22 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       22 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       22 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       23 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       23 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       23 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       23 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       24 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       24 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       24 |      Min ECT |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       24 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       25 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       25 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       25 |      Min ECT |   20 |       5.0%
llama-3.1-70b-instruct (with COT)             |       25 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       26 |   Min Events |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       26 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       26 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       26 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       27 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       27 |   Event Load |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       27 |      Min ECT |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       27 |     ECT Load |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       28 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       28 |   Event Load |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       28 |      Min ECT |   20 |      15.0%
llama-3.1-70b-instruct (with COT)             |       28 |     ECT Load |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       29 |   Min Events |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       29 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       29 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       29 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       30 |   Min Events |   20 |      15.0%
llama-3.1-70b-instruct (with COT)             |       30 |   Event Load |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       30 |      Min ECT |   20 |      15.0%
llama-3.1-70b-instruct (with COT)             |       30 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       31 |   Min Events |   20 |       5.0%
llama-3.1-70b-instruct (with COT)             |       31 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       31 |      Min ECT |   20 |       5.0%
llama-3.1-70b-instruct (with COT)             |       31 |     ECT Load |   20 |      25.0%
llama-3.1-70b-instruct (with COT)             |       32 |   Min Events |   20 |       5.0%
llama-3.1-70b-instruct (with COT)             |       32 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       32 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       32 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       33 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       33 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       33 |      Min ECT |   20 |       5.0%
llama-3.1-70b-instruct (with COT)             |       33 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       34 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       34 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       34 |      Min ECT |   20 |       5.0%
llama-3.1-70b-instruct (with COT)             |       34 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       35 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       35 |   Event Load |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       35 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       35 |     ECT Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       36 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       36 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       36 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       36 |     ECT Load |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       37 |   Min Events |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       37 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       37 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       37 |     ECT Load |   20 |       5.0%
llama-3.1-70b-instruct (with COT)             |       38 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       38 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       38 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       38 |     ECT Load |   20 |      10.0%
llama-3.1-70b-instruct (with COT)             |       39 |   Min Events |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       39 |   Event Load |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       39 |      Min ECT |   20 |       0.0%
llama-3.1-70b-instruct (with COT)             |       39 |     ECT Load |   20 |       0.0%

mistral-large-2512                            |        1 |   Min Events |   10 |      70.0%
mistral-large-2512                            |        1 |   Event Load |   10 |      40.0%
mistral-large-2512                            |        1 |      Min ECT |   10 |      30.0%
mistral-large-2512                            |        1 |     ECT Load |   10 |      40.0%
mistral-large-2512                            |        2 |   Min Events |   10 |       0.0%
mistral-large-2512                            |        2 |   Event Load |   10 |      50.0%
mistral-large-2512                            |        2 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |        2 |     ECT Load |   10 |      20.0%
mistral-large-2512                            |        3 |   Min Events |   10 |       0.0%
mistral-large-2512                            |        3 |   Event Load |   10 |      40.0%
mistral-large-2512                            |        3 |      Min ECT |   10 |      40.0%
mistral-large-2512                            |        3 |     ECT Load |   10 |      40.0%
mistral-large-2512                            |        4 |   Min Events |   10 |      10.0%
mistral-large-2512                            |        4 |   Event Load |   10 |      10.0%
mistral-large-2512                            |        4 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |        4 |     ECT Load |   10 |      30.0%
mistral-large-2512                            |        5 |   Min Events |   10 |       0.0%
mistral-large-2512                            |        5 |   Event Load |   10 |       0.0%
mistral-large-2512                            |        5 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |        5 |     ECT Load |   10 |      20.0%
mistral-large-2512                            |        6 |   Min Events |   10 |       0.0%
mistral-large-2512                            |        6 |   Event Load |   10 |      10.0%
mistral-large-2512                            |        6 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |        6 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |        7 |   Min Events |   10 |      40.0%
mistral-large-2512                            |        7 |   Event Load |   10 |      60.0%
mistral-large-2512                            |        7 |      Min ECT |   10 |      30.0%
mistral-large-2512                            |        7 |     ECT Load |   10 |      20.0%
mistral-large-2512                            |        8 |   Min Events |   10 |       0.0%
mistral-large-2512                            |        8 |   Event Load |   10 |       0.0%
mistral-large-2512                            |        8 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |        8 |     ECT Load |   10 |      10.0%
mistral-large-2512                            |        9 |   Min Events |   10 |      50.0%
mistral-large-2512                            |        9 |   Event Load |   10 |      50.0%
mistral-large-2512                            |        9 |      Min ECT |   10 |      60.0%
mistral-large-2512                            |        9 |     ECT Load |   10 |      40.0%
mistral-large-2512                            |       10 |   Min Events |   10 |      60.0%
mistral-large-2512                            |       10 |   Event Load |   10 |      30.0%
mistral-large-2512                            |       10 |      Min ECT |   10 |      30.0%
mistral-large-2512                            |       10 |     ECT Load |   10 |      90.0%
mistral-large-2512                            |       11 |   Min Events |   10 |      50.0%
mistral-large-2512                            |       11 |   Event Load |   10 |      30.0%
mistral-large-2512                            |       11 |      Min ECT |   10 |      70.0%
mistral-large-2512                            |       11 |     ECT Load |   10 |     100.0%
mistral-large-2512                            |       12 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       12 |   Event Load |   10 |       0.0%
mistral-large-2512                            |       12 |      Min ECT |   10 |       0.0%
mistral-large-2512                            |       12 |     ECT Load |   10 |       0.0%
mistral-large-2512                            |       13 |   Min Events |   10 |       0.0%
mistral-large-2512                            |       13 |   Event Load |   10 |       0.0%
